tf	target	mor	likelihood	state
1	ADNP	ALDH1A1	-0.161525807309474	1	inhibition
2	ADNP	CDCP1	-0.15332043742147	1	inhibition
3	ADNP	CKM	0.473531007550719	1	activation
4	ADNP	CNKSR3	0.634843339224477	1	activation
5	ADNP	DNAJC6	-0.325267624362073	1	inhibition
6	ADNP	ELFN1	-0.542838999351441	1	inhibition
7	ADNP	FLNB	0.767513200109708	1	activation
8	ADNP	GFI1B	0.346555745868659	1	activation
9	ADNP	GTF2IRD1	0.308535216198924	1	activation
10	ADNP	ID1	0.687526181545217	1	activation
11	ADNP	LDLRAP1	-0.769218016804853	1	inhibition
12	ADNP	MAGI1	-0.0797930469685147	1	inhibition
13	ADNP	SDC3	-0.904897740321662	1	inhibition
14	ADNP	SDS	0.320224312870488	1	activation
15	ADNP	SLC4A1	0.700977077813983	1	activation
16	ADNP	TLE2	0.585726957354783	1	activation
17	ADNP	TXNRD1	-0.732826613947769	1	inhibition
18	ADNP2	ETV3	0.565687799430386	1	activation
19	ADNP2	MTMR7	0.991929767405124	1	activation
20	ADNP2	RAB21	-0.787656369196747	1	inhibition
21	ADNP2	RGPD5	0.945613981410931	1	activation
22	ADNP2	SEH1L	-0.985504274810168	1	inhibition
23	ADNP2	SPAG9	0.684120606282273	1	activation
24	ADNP2	THUMPD3	-0.846677704781865	1	inhibition
25	ADNP2	WTAP	0.841176984338702	1	activation
26	ADNP2	YTHDC2	0.985263967380296	1	activation
27	ADNP2	ZNF562	0.719537210012362	1	activation
28	ADNP2	ZNF791	0.81927247038081	1	activation
29	ADNP2	ZNFX1	0.537930943098031	1	activation
30	AEBP2	ALMS1	0.994969104652487	1	activation
31	AEBP2	AP4S1	0.998571095791748	1	activation
32	AEBP2	ARHGAP42	0.816805905705357	1	activation
33	AEBP2	ATP8B1	0.976826008699575	1	activation
34	AEBP2	B3GAT2	0.836652625802012	1	activation
35	AEBP2	C4orf3	0.437470678583665	1	activation
36	AEBP2	CDR2	-0.972540941511778	1	inhibition
37	AEBP2	CEP170	0.219401451605309	1	activation
38	AEBP2	FZD3	-0.617106472298752	1	inhibition
39	AEBP2	GDAP2	0.226206196168455	1	activation
40	AEBP2	GPATCH2	0.997992476846189	1	activation
41	AEBP2	LMAN1	0.956431768562619	1	activation
42	AEBP2	LRCH2	-0.139720452264733	1	inhibition
43	AEBP2	LSM14A	0.253967010119079	1	activation
44	AEBP2	NUDT4	-0.992802451393322	1	inhibition
45	AEBP2	PAWR	0.196746680925183	1	activation
46	AEBP2	PCYT2	-0.136009866698198	1	inhibition
47	AEBP2	PRPF18	0.995284512691477	1	activation
48	AEBP2	RAB14	-0.283208156517346	1	inhibition
49	AEBP2	RAB21	-0.984824766397782	1	inhibition
50	AEBP2	RP2	0.97562453018263	1	activation
51	AEBP2	SETBP1	-0.792084299954693	1	inhibition
52	AEBP2	SH3RF1	-0.269845277600276	1	inhibition
53	AEBP2	SMNDC1	0.707595887983153	1	activation
54	AEBP2	SPRED2	-0.978463648319072	1	inhibition
