tf	target	mor	likelihood	state
1	AHR	PABPC3	-0.825077640310696	1	inhibition
2	AHR	COL18A1	-0.181730802777105	1	inhibition
3	AHR	TXNRD1	0.848280297033834	1	activation
4	AHR	APBB2	-0.740026612113206	1	inhibition
5	AHR	TEAD1	-0.438045755646154	1	inhibition
6	AHR	MREG	0.936969093603846	1	activation
7	AHR	PIK3C2B	0.900513826094655	1	activation
8	AHR	TPCN1	0.140664772232385	1	activation
9	AHR	KRT18	0.207352214778473	1	activation
10	AHR	LIN7A	-0.12916572172359	1	inhibition
11	AHR	RASGRF2	0.754510700089227	1	activation
12	AHR	ITGB6	0.202780046748804	1	activation
13	AHR	SEMA3C	-0.0955819767775387	1	inhibition
14	AHR	MPDZ	-0.0657682456826697	1	inhibition
15	AHR	CDK15	-0.280686227358144	1	inhibition
16	AHR	EYS	0.454856841597276	1	activation
17	AHR	RNGTT	0.323138656629321	1	activation
18	AHR	KCNJ6	-0.918306507582791	1	inhibition
19	AHR	PPAPDC3	-0.445298952083967	1	inhibition
20	AHR	CD180	-0.324136506327022	1	inhibition
21	AHR	CDH12	-0.759174642363222	1	inhibition
22	AHR	SI	0.523741048838154	1	activation
23	AHR	GPATCH2	0.211061870717675	1	activation
24	AHR	CNTNAP4	-0.132886471781472	1	inhibition
25	AHR	DNAH5	0.286720582191076	1	activation
26	AHR	VSTM2A	0.574336739232435	1	activation
27	AHR	ID4	0.241369604921513	1	activation
28	AHR	PROK2	-0.645012369871908	1	inhibition
29	AHR	CDH6	0.863056924227511	1	activation
30	AHR	A4GALT	-0.842523667149651	1	inhibition
31	AHR	DSCAM	0.692115773237197	1	activation
32	AHR	RPL3	0.116383377050898	1	activation
33	AHR	UBC	0.337843527041908	1	activation
34	AHR	TBC1D22A	0.845328039528426	1	activation
35	AHR	TESK2	0.124899676039796	1	activation
36	AHR	CHURC1	0.973095948528497	1	activation
37	AHR	PRELID2	-0.0955819767775387	1	inhibition
38	AHR	MFSD6	-0.346041862379727	1	inhibition
39	AHR	TMEM150C	-0.0852426993766062	1	inhibition
40	AHR	TTC39B	-0.384276085711111	1	inhibition
41	AHR	TRAFD1	0.511328490115495	1	activation
42	AHR	KCNF1	0.406160507567322	1	activation
43	AHR	CYP1A2	-0.74133668679321	1	inhibition
44	AHR	KRT81	0.766760137783273	1	activation
45	AHR	WLS	0.357926908408466	1	activation
46	AHR	GSTM3	-0.202660459300964	1	inhibition
47	AHR	KCNB2	0.761706201073586	1	activation
48	AP1S2	MKRN3	-0.0892606017535856	1	inhibition
49	AP1S2	SPC25	-0.901431169966245	1	inhibition
50	AP1S2	WDR75	-0.293245892115409	1	inhibition
51	AP1S2	UPF2	0.361749352439788	1	activation
52	AP1S2	RTTN	-0.0872323301275113	1	inhibition
53	AP1S2	SUPT4H1	-0.283799836410099	1	inhibition
54	AP1S2	RPL11	-0.525076406980657	1	inhibition
