tf	target	mor	likelihood	state
1	ADNP	C1orf146	-0.0459553041265687	1	inhibition
2	AHDC1	MAMDC2	0.999305981483969	1	activation
3	AHDC1	ZNF420	0.520943671254813	1	activation
4	AHR	SYCE1L	0.403044591000581	1	activation
5	AHRR	PXMP2	0.0886090595832114	1	activation
6	AHRR	HOXA11	-0.299601797753964	1	inhibition
7	AHRR	STK32C	-0.161784790643757	1	inhibition
8	AHRR	SFRP2	0.364069925211172	1	activation
9	AHRR	C3orf49	0.182095808942881	1	activation
10	AHRR	BOLA1	-0.987269735945807	1	inhibition
11	AHRR	CISD3	0.14809510795641	1	activation
12	AHRR	EGLN2	0.101004834467121	1	activation
13	AHRR	CHD4	-0.0499262612191402	1	inhibition
14	AHRR	C1R	0.0831609956205285	1	activation
15	AHRR	JAK2	0.995809502904188	1	activation
16	AKAP8	ID2	-0.467656326238184	1	inhibition
17	AKAP8L	IL12RB2	-0.111042128723667	1	inhibition
18	AKAP8L	ANGPT2	0.561938430998408	1	activation
19	AKNA	RAB3IP	-0.839817587378027	1	inhibition
20	ALX4	TUBB6	-0.0463821672068685	1	inhibition
21	ANKZF1	SLC35A1	0.343122042481339	1	activation
22	ANKZF1	LYG2	0.992799901192767	1	activation
23	AR	GTF2IRD1	0.170443787537858	1	activation
24	AR	A1BG	0.533140351946869	1	activation
25	ARID3A	SEMA4D	-0.888714915148225	1	inhibition
26	ARID3B	HSPA4	0.955862506142347	1	activation
27	ARID5A	ETV4	0.996102284233505	1	activation
28	ARID5A	NOMO3	-0.218725447300857	1	inhibition
29	ARID5A	FBXO10	0.369747010365314	1	activation
30	ARID5B	SYCE1L	0.317435772695381	1	activation
31	ASCL2	WNT2B	0.650932824146359	1	activation
32	ASCL3	SLC11A2	-0.595646034957275	1	inhibition
33	ASCL3	HRH4	0.609476552904657	1	activation
34	ASCL3	ISCA1	-0.0902000036319115	1	inhibition
35	ASCL3	ARHGEF17	0.957753462922211	1	activation
36	ATF2	KLHL10	0.423779120191409	1	activation
37	ATF2	GPR19	-0.052740082967909	1	inhibition
38	ATF3	SEMA4D	0.116769468799937	1	activation
39	ATF5	CCR3	-0.115648676191569	1	inhibition
40	ATF5	BCO2	-0.536667344251021	1	inhibition
41	ATF5	THUMPD3	-0.0145520065129315	1	inhibition
42	ATF6	WDR5B	0.322759629571597	1	activation
43	ATF7	BAALC	0.224876102802563	1	activation
44	ATF7	LAMC1	0.476653410792434	1	activation
45	ATF7	GNAI1	0.40746133281478	1	activation
46	ATMIN	ZNF398	0.789372575093101	1	activation
47	BACH1	HIVEP3	0.28028277964444	1	activation
48	BATF3	ELAC1	0.137462687045752	1	activation
49	BBX	BBS5	0.235762482787097	1	activation
50	BBX	TPM2	-0.871712761565437	1	inhibition
51	BCL6B	ARPP19	-0.989508417073609	1	inhibition
52	BCL6B	BCL2L13	0.989808590085089	1	activation
53	BCL6B	PELP1	-0.996544265496849	1	inhibition
54	BCL6B	PLCL1	0.917113214658956	1	activation
55	BCL6B	CRISPLD2	0.999760917301197	1	activation
56	BCL6B	SLC6A19	0.258581744940233	1	activation
57	BCL6B	SLC22A23	-0.53063932000799	1	inhibition
58	BCL6B	ACR	-0.993777581300138	1	inhibition
59	BCL6B	SPHK1	-0.548665004282437	1	inhibition
60	BCL6B	TFB2M	-0.0522615795642342	1	inhibition
61	BCL6B	OR52B6	-0.818657817207777	1	inhibition
62	BCL6B	PNPLA7	0.531617435404866	1	activation
63	BCL6B	UQCRH	-0.0727381627507949	1	inhibition
64	BCL6B	FEZ2	0.12135057171975	1	activation
65	BCL6B	TAF8	-0.0418758688972463	1	inhibition
66	BCL6B	NAA38	-0.382898883594359	1	inhibition
67	BHLHA15	FLNB	-0.217231925971249	1	inhibition
68	BHLHE41	LDLRAP1	-0.0183650092747324	1	inhibition
69	BNC2	CCDC102B	-0.71520297858342	1	inhibition
70	BRF2	TBC1D22A	0.724735857433027	1	activation
71	CAMTA2	GLRA1	0.332185525009401	1	activation
72	CASZ1	ELN	-0.0721045026502355	1	inhibition
73	CASZ1	TXNRD1	0.678337523479934	1	activation
74	CASZ1	FAM161A	-0.314111032547871	1	inhibition
75	CBX2	SEH1L	-0.974731596838604	1	inhibition
76	CC2D1A	GDPD2	-0.13562229260187	1	inhibition
77	CC2D1A	ARTN	0.730854098056673	1	activation
78	CDC5L	CELA2A	-0.719901728582002	1	inhibition
79	CEBPA	MUC12	0.851405093285335	1	activation
80	CEBPA	WDR75	0.290269461610879	1	activation
81	CEBPD	ABCA13	-0.988911475735333	1	inhibition
82	CEBPE	BMX	0.999289202750857	1	activation
83	CEBPE	PRTN3	0.832245649158	1	activation
84	CEBPG	MYCT1	0.946849835667213	1	activation
85	CENPB	FOXH1	0.733278053726927	1	activation
86	CENPT	CYP2R1	0.675645895957087	1	activation
87	CGGBP1	RAB3IP	-0.998507361687544	1	inhibition
88	CGGBP1	EPS8L2	0.496499536603991	1	activation
89	CGGBP1	LIMCH1	-0.978404342720552	1	inhibition
90	CIC	HAL	-0.0217564912029724	1	inhibition
91	CIC	GRIN2C	0.977473419467559	1	activation
92	CPEB1	NAV3	0.540745996537513	1	activation
93	CREB3	ZNF829	0.35004258187014	1	activation
94	CREB3	MND1	0.340371937498271	1	activation
95	CREB3L1	ZNF92	0.679679091289618	1	activation
96	CREB5	SESN1	-0.979130211442253	1	inhibition
97	CREBL2	FAM156A	-0.494169105674732	1	inhibition
98	CREBL2	NDRG2	0.606553320999279	1	activation
99	CREM	KCNN4	-0.130392128565915	1	inhibition
100	CREM	SH3RF1	0.314791244014561	1	activation
101	CSRNP2	TMEM176A	-0.983466969983063	1	inhibition
102	CSRNP2	NEAT1	0.840799920861096	1	activation
103	CTCF	ODF2	0.300459352198013	1	activation
104	CTCF	UPF2	0.475129274200793	1	activation
105	CTCF	CDK15	0.139687452508992	1	activation
106	CUX1	SNORA19	-0.238737145818407	1	inhibition
107	CUX2	GALNT2	0.091709085307775	1	activation
108	CXXC1	PLEKHG5	-0.195629921427753	1	inhibition
109	CXXC5	TPD52L1	-0.108350251225384	1	inhibition
