tf	target	mor	likelihood	state
1	A4GALT	GLB1	0.185315391309748	1	activation
2	ACER1	CERK	0.204270240282731	1	activation
3	ACER1	UGT8	0.598009712513337	1	activation
4	ACER1	ACER2	-0.845393537329542	1	inhibition
5	ACER2	CERK	0.775783002629032	1	activation
6	ACER2	ACER1	-0.845393537329542	1	inhibition
7	ACER2	S1PR1	-0.544654533311652	1	inhibition
8	ACER2	UGT8	0.184613533791761	1	activation
9	ADAM22	CNTN2	0.727216487716857	1	activation
10	ADAM22	LGI1	0.527252709648971	1	activation
11	ADCYAP1	SCT	0.489225309186965	1	activation
12	ADCYAP1	GNB5	0.352720809701749	1	activation
13	ADCYAP1	CRH	0.218196751584348	1	activation
14	ALMS1	DNAJC6	-0.742108374220725	1	inhibition
15	ALMS1	SLC38A7	0.825962081513665	1	activation
16	ANGPT4	ANGPT2	0.957129142394217	1	activation
17	ARG2	NOS2	-0.263053643851742	1	inhibition
18	ASPG	TASP1	0.763269869961747	1	activation
19	B3GAT2	DCN	-0.625499542033031	1	inhibition
20	B3GAT2	GPC1	0.955231513925347	1	activation
21	B3GAT2	SDC3	-0.881587047754836	1	inhibition
22	B3GAT2	SDC4	0.253262839587905	1	activation
23	BCHE	ALB	0.744666187016863	1	activation
24	BEND7	PRPF18	-0.8080459775118	1	inhibition
25	BHMT2	SDS	0.658106047145647	1	activation
26	BICC1	LSM14A	0.930742379290814	1	activation
27	C4BPB	PROS1	-0.786668633308663	1	inhibition
28	CA7	CALB2	0.833960790665142	1	activation
29	CACNA1H	CACNG1	0.436412307084153	1	activation
30	CACNA1H	CACNA2D1	-0.92788446472272	1	inhibition
31	CACNA1H	CATSPER4	0.588691046989356	1	activation
32	CACNA2D1	CACNG1	-0.143263449697101	1	inhibition
33	CACNA2D1	CACNA1H	-0.92788446472272	1	inhibition
34	CACNA2D1	CAMK2A	-0.358440093897779	1	inhibition
35	CACNA2D1	CATSPER4	-0.53392038345369	1	inhibition
36	CACNA2D1	SCN5A	-0.636916563381709	1	inhibition
37	CACNG1	CACNA1H	0.436412307084153	1	activation
38	CACNG1	CACNA2D1	-0.143263449697101	1	inhibition
39	CACNG1	CATSPER4	0.996685346697901	1	activation
40	CASR	GNAI1	0.25063928040217	1	activation
41	CASR	TAS2R31	0.395368954622486	1	activation
42	CASR	TAS2R39	0.205026609803916	1	activation
43	CASR	TAS2R38	0.349532851095823	1	activation
44	CATSPER4	CACNG1	0.996685346697901	1	activation
45	CATSPER4	CACNA1H	0.588691046989356	1	activation
46	CATSPER4	CACNA2D1	-0.53392038345369	1	inhibition
47	CCR3	CCL2	0.252386303738125	1	activation
48	CCR3	IL5	0.999775503596603	1	activation
49	CCR3	CXCL13	-0.940752474419805	1	inhibition
50	CCR3	CCL11	0.319479150795105	1	activation
51	CCR3	CCL19	-0.824774890197323	1	inhibition
