tf	target	mor	likelihood	state
1	ARID3A	SEPHS1	-0.0015780544097705	1	inhibition
2	ARID3A	MFSD5	-0.0499183033552355	1	inhibition
3	ARID3A	NAE1	0.992395404806188	1	activation
4	ARID3A	PRC1	0.165305996097208	1	activation
5	ARID3A	DOCK1	0.958676917882602	1	activation
6	ARID3A	PHLDA2	-0.00846052194220722	1	inhibition
7	ARID3A	ZNF607	0.999409466809611	1	activation
8	ARID3A	PEX26	0.970596210500392	1	activation
9	ARID3A	RNF43	0.233019809587162	1	activation
10	ATF1	ASTL	-0.00142879831617078	1	inhibition
11	ATF1	ASPN	0.948635195870558	1	activation
12	ATF1	ATIC	0.898577535406643	1	activation
13	ATF1	ATG3	0.724155034446798	1	activation
14	ATF1	ATF3	-0.000238280977099539	1	inhibition
15	ATF1	ATE1	0.441655778096913	1	activation
16	ATF1	RSPH3	-0.000200124561374465	1	inhibition
17	ATF1	ARRB1	0.571477917399837	1	activation
18	ATF1	ASTE1	0.243567634217077	1	activation
19	ATF1	ASH1L	0.565998012218104	1	activation
20	ATF1	ASCC2	-0.366399606526136	1	inhibition
21	ATF1	ASCL2	-0.000137501037995704	1	inhibition
22	ATF1	ATP2B4	0.124308428701789	1	activation
23	ATF1	ATG16L2	-0.614833643807912	1	inhibition
24	ATF1	XYLT1	-0.0015470703582779	1	inhibition
25	ATF1	NUP85	0.420843148840416	1	activation
26	ATF1	ATAD3A	0.510383399891193	1	activation
27	ATF1	ATP6V1B1	-0.00119322716019422	1	inhibition
28	ATF1	ATP6V0A1	0.876695702384083	1	activation
29	ATF1	ASL	0.301840487372511	1	activation
30	ATF2	TBC1D17	0.452826258697121	1	activation
31	ATF2	ATP1B2	-0.141303377714447	1	inhibition
32	ATF2	CST3	0.978987789791823	1	activation
33	ATF2	SFMBT2	-1.21133891299502e-05	1	inhibition
34	ATF2	ATG4A	-0.00437891951649562	1	inhibition
35	ATF2	CA1	0.362693992833013	1	activation
36	ATF2	SFPQ	0.496341206494896	1	activation
37	ATF3	PGM3	-0.000702300939056066	1	inhibition
38	ATF3	RBM15	0.99155117048752	1	activation
39	ATF3	AADAT	0.923441826988292	1	activation
40	ATF3	HIBADH	0.420843148840416	1	activation
41	ATF3	BIRC2	-0.000935928496173289	1	inhibition
42	ATF3	ATF1	-0.000238280977099539	1	inhibition
43	ATF3	ATF6	0.289851499578001	1	activation
44	ATF3	ATF4	0.901547729241786	1	activation
45	ATF3	ASPN	0.0800320692359157	1	activation
46	ATF3	ASB8	-0.000204553065011032	1	inhibition
47	ATF3	HLA-A	-2.44071355656458e-05	1	inhibition
48	ATF3	TSNARE1	0.13028509847475	1	activation
49	ATF3	ASH1L	0.320296681352028	1	activation
50	ATF3	RTN4R	0.254412806558621	1	activation
51	ATF3	GPATCH2	-3.56483245835206e-05	1	inhibition
52	ATF3	ATF6B	0.322798478912563	1	activation
53	BACH1	BAD	-0.00610849902983464	1	inhibition
54	BACH1	PSMG2	0.231981573095393	1	activation
55	BACH1	DCAF7	0.0690575181878061	1	activation
56	BACH1	MEX3C	-0.000898534883464118	1	inhibition
57	BACH1	MKRN1	-0.00480654018287675	1	inhibition
58	BACH1	BATF2	-1.27203674525741e-05	1	inhibition
59	BACH1	ATRX	0.297013750093676	1	activation
60	BACH1	ATP10A	0.478070588388511	1	activation
61	BACH1	EFTUD2	0.216773106134509	1	activation
62	BACH1	TRABD	-0.286217725530464	1	inhibition
63	BACH1	FKBP14	0.879636917115561	1	activation
64	BACH1	ZNF84	0.689818309967711	1	activation
