tf	target	mor	likelihood	state
1	AATF	GPR135	-0.546678862892026	1	inhibition
2	AATF	PABPC4	-0.0912156474908613	1	inhibition
3	AATF	F8	-0.0702853353348993	1	inhibition
4	AATF	OR14A16	0.878554386408721	1	activation
5	AATF	LIMCH1	-0.13757142791503	1	inhibition
6	ABCA1	SLC1A5	0.746218820862068	1	activation
7	ABCA1	NCS1	0.544543822191829	1	activation
8	ABCA1	SLC6A10P	0.637523816758027	1	activation
9	ABCA1	CACNA1H	0.326670562083839	1	activation
10	ABCA1	ZNF562	0.977194109918553	1	activation
11	ABCA1	ARHGAP42	0.655785720234693	1	activation
12	ABCA1	SLC5A12	0.857575062812604	1	activation
13	ABCC8	FCRLB	-0.478446588852315	1	inhibition
14	ABCC8	MYH14	0.85942185027467	1	activation
15	ABCC8	PTPRG	-0.621184213240563	1	inhibition
16	ABCC8	OR4A16	0.910654858622115	1	activation
17	ABCC8	KIAA1614	0.899419243934555	1	activation
18	ABCC8	SNORA65	0.692156395119028	1	activation
19	ABCC8	LY6G6C	0.752574890350372	1	activation
20	ABCC8	SLC25A28	0.629905555753874	1	activation
21	ABCC8	MED31	0.447499701889932	1	activation
22	ABCC8	ARHGEF7	-0.152084641250741	1	inhibition
23	ABCC8	OR2W3	-0.0875053294123857	1	inhibition
24	ABCC8	ID4	0.993092792794823	1	activation
25	ABCC8	SYNC	0.407459841378534	1	activation
26	ABCC8	FLJ37453	-0.126577160533064	1	inhibition
27	ABCC8	BEST2	0.284476819506289	1	activation
28	ABCC8	ATOH7	0.910654858622115	1	activation
29	ABCC8	CLEC2L	-0.517638673977468	1	inhibition
30	ABCC8	OTC	0.931074874279909	1	activation
31	ABCC8	HOXA3	0.918882568415129	1	activation
32	ABCC8	DNAJB11	0.243180803579419	1	activation
33	ABCC8	ADH1A	0.96026241690738	1	activation
34	ABCC8	NES	0.364514434234139	1	activation
35	ABCC8	ZNF28	0.727549756976757	1	activation
36	ABCC8	ZFHX3	0.918486669288546	1	activation
37	ABCC8	DNLZ	0.776192714180354	1	activation
38	ABCC8	SCARNA16	0.926833269400027	1	activation
