tf	target	mor	likelihood	state
1	AR	ABCE1	0.935045036060103	1	activation
2	AR	ACAD10	0.959804085428848	1	activation
3	AR	AHSG	0.980056084341293	1	activation
4	AR	AKR1B1	0.913767711792766	1	activation
5	AR	AKR1C3	0.603095983752201	1	activation
6	AR	AKT1	-0.200939076244772	1	inhibition
7	AR	ANAPC10	0.968519369809751	1	activation
8	AR	AP2M1	-0.195661792653396	1	inhibition
9	AR	APPBP2	0.367691649107386	1	activation
10	AR	ATF6	0.925030982282972	1	activation
11	AR	ATM	0.967361923821185	1	activation
12	AR	ATP2B4	0.816422507135083	1	activation
13	AR	BANF1	0.918649408233946	1	activation
14	AR	BTD	0.914151544464159	1	activation
15	AR	C1orf21	0.444289547194215	1	activation
16	AR	CCNG2	0.770525773340286	1	activation
17	AR	CD4	-0.115969093881359	1	inhibition
18	AR	CDC6	0.48059974752939	1	activation
19	AR	CDH2	0.807361342657251	1	activation
20	AR	CDKL5	0.347874245608637	1	activation
21	AR	CDKN1A	-0.181387040443032	1	inhibition
22	AR	CITED2	0.442168374578568	1	activation
23	AR	COASY	0.855530808473795	1	activation
24	AR	CPT2	0.755121842009472	1	activation
25	AR	CRISP1	0.999744852642244	1	activation
26	AR	CYCS	0.822519880360298	1	activation
27	AR	DBI	0.642891813662264	1	activation
28	AR	DDC	0.996519289550145	1	activation
29	AR	DDT	0.821849491357467	1	activation
30	AR	DHX15	0.924687678804476	1	activation
31	AR	EGFR	0.892724418692888	1	activation
32	AR	EIF3I	0.99922153241398	1	activation
33	AR	ELF3	0.423179129864447	1	activation
34	AR	ERBB3	0.90286418959215	1	activation
35	AR	ESRRA	-0.077163887999606	1	inhibition
36	AR	EYA2	0.953120274643397	1	activation
37	AR	FAM13A	0.461325312133322	1	activation
38	AR	FAM174B	-0.0834765539963788	1	inhibition
39	AR	FKBP5	0.808774894177583	1	activation
40	AR	FOXA1	0.760868330374259	1	activation
41	AR	FXYD3	0.986172863864598	1	activation
42	AR	GLRX	-0.858000251436286	1	inhibition
43	AR	GNL1	0.994563329049043	1	activation
44	AR	GRB10	0.941169209789929	1	activation
45	AR	GTF2F1	0.866179802438511	1	activation
46	AR	HES1	0.386916342546847	1	activation
47	AR	HK2	-0.15329308308474	1	inhibition
48	AR	HLA-E	0.694254417706877	1	activation
49	AR	HNRNPA1	0.970265356895351	1	activation
50	AR	HSD17B11	0.928393059677528	1	activation
51	AR	IFI35	0.718057053397797	1	activation
52	AR	IGF1R	0.46988025552709	1	activation
53	AR	IGFBP3	0.645889885413823	1	activation
54	AR	IL1R1	-0.930827235157357	1	inhibition
55	AR	JUN	0.618570593005066	1	activation
56	AR	KCNH2	-0.407765849640283	1	inhibition
57	AR	KIAA1217	-0.0797436307436628	1	inhibition
58	AR	KLF5	-0.545603006517563	1	inhibition
59	AR	KLK2	0.998606340206951	1	activation
60	AR	KLK3	0.986328450124776	1	activation
61	AR	KLK4	0.999008880360852	1	activation
62	AR	KRT18	0.452793594392009	1	activation
63	AR	KRT8	-0.305636542364588	1	inhibition
64	AR	LIFR	0.290590105052009	1	activation
65	AR	MED1	0.978598976709415	1	activation
66	AR	MMP13	0.999470156978889	1	activation
67	AR	MRPS27	0.963846736788058	1	activation
68	AR	MT2A	-0.293544134714798	1	inhibition
69	AR	MUC1	0.997056084029441	1	activation
70	AR	MYC	0.422130072564159	1	activation
71	AR	NCOA2	0.794320438061487	1	activation
72	AR	NDRG1	-0.160453211243166	1	inhibition
73	AR	NKX3-1	-0.0937486684668382	1	inhibition
74	AR	NLGN4X	0.818470936667896	1	activation
75	AR	NME7	0.911827465489046	1	activation
76	AR	NPAT	0.958579131153975	1	activation
77	AR	NPEPPS	0.905378647964297	1	activation
78	AR	NUP214	0.936549889629987	1	activation
79	AR	ORM1	-0.923672235899434	1	inhibition
80	AR	ORM2	0.294185115921448	1	activation
81	AR	PEX6	0.873115235365466	1	activation
82	AR	PGC	-0.347507184900329	1	inhibition
83	AR	PIGR	0.53432425209551	1	activation
84	AR	PIN1	0.998966168175927	1	activation
85	AR	PMAIP1	0.973080862015101	1	activation
86	AR	PMEPA1	0.946021770023023	1	activation
87	AR	PNPLA4	0.35971020687826	1	activation
88	AR	PNRC1	0.923649934765337	1	activation
89	AR	PPP2R5D	0.996021636110555	1	activation
90	AR	PRAME	0.998606340206951	1	activation
91	AR	PRKCD	-0.705574365399294	1	inhibition
92	AR	PRPS1	0.985856899555392	1	activation
93	AR	PTGS2	0.662685063459323	1	activation
94	AR	PTPN9	-0.107021147427715	1	inhibition
95	AR	PTPRM	-0.221843575466365	1	inhibition
96	AR	QSOX1	0.735666853811022	1	activation
97	AR	RBMX	0.999157887505328	1	activation
98	AR	RBPMS	0.736530699300103	1	activation
99	AR	RELA	0.872591729730678	1	activation
100	AR	RNASE4	-0.311084799426028	1	inhibition
101	AR	SCAP	0.967193561075656	1	activation
102	AR	SCNN1A	0.708108521462939	1	activation
103	AR	SDF2	0.411678011436463	1	activation
104	AR	SERPINB5	0.997894494192177	1	activation
105	AR	SERPINI1	0.47095103320925	1	activation
106	AR	SLC25A11	0.753464848201245	1	activation
107	AR	SMARCA2	0.966340266354652	1	activation
108	AR	SMS	0.998606340206951	1	activation
109	AR	SNAI2	0.289695127876187	1	activation
110	AR	SORD	0.904546396551489	1	activation
111	AR	SOX4	0.962540503901067	1	activation
112	AR	SPDEF	0.734801400052503	1	activation
113	AR	STK39	0.869415824911637	1	activation
114	AR	STXBP2	-0.0937486684668382	1	inhibition
115	AR	SUOX	0.990819342207867	1	activation
116	AR	TESK1	-0.642784487498563	1	inhibition
117	AR	THRA	0.909452367602105	1	activation
118	AR	TMPRSS2	0.998231278225111	1	activation
119	AR	TNFRSF1A	0.448537836265241	1	activation
120	AR	TRPS1	-0.938659515611869	1	inhibition
121	AR	UBC	0.360704013314597	1	activation
122	AR	UBE2D3	-0.560443853230872	1	inhibition
123	AR	UGT2B15	0.998069658157983	1	activation
124	AR	VAPA	0.889006802100653	1	activation
125	AR	VEGFA	0.717160213727767	1	activation
126	AR	XPA	0.998606340206951	1	activation
127	AR	ZBTB16	0.966512465444028	1	activation
128	AR	ZCCHC9	0.979837840617898	1	activation
129	AR	ZFHX4	0.927730885596473	1	activation
130	AR	ZNF559	0.988612373966922	1	activation
131	ARNTL	AVP	0.894997380034944	1	activation
132	ARNTL	BHLHE40	-0.404766980220076	1	inhibition
133	ARNTL	CRY1	-0.21958024471201	1	inhibition
134	ARNTL	CRY2	0.553574284813984	1	activation
135	ARNTL	DBP	-0.122503933941353	1	inhibition
136	ARNTL	NR1D1	-0.608195629999104	1	inhibition
137	ARNTL	NR1D2	-0.934681709546741	1	inhibition
138	ARNTL	PER1	0.987588586824726	1	activation
139	ARNTL	PER2	0.773690023830302	1	activation
140	ARNTL	PER3	0.635858534163356	1	activation
141	ATF1	BCL2	-0.113853145788695	1	inhibition
142	ATF1	CCNA1	-0.536633807131417	1	inhibition
143	ATF1	CFTR	0.85896006646758	1	activation
144	ATF1	CGA	0.937438613448598	1	activation
145	ATF1	CIITA	0.412719946001179	1	activation
146	ATF1	CYP11B1	0.519294704718526	1	activation
147	ATF1	CYP11B2	-0.618034082555964	1	inhibition
148	ATF1	ERBB2	0.844870656157289	1	activation
149	ATF1	FLT1	0.877243908235109	1	activation
150	ATF1	IL10	0.369697877418398	1	activation
151	ATF1	LDHA	0.931945150266257	1	activation
152	ATF1	MAP1LC3B	-0.956570211601838	1	inhibition
153	ATF1	NTS	0.937438613448598	1	activation
154	ATF1	PCSK1	0.57163586746125	1	activation
155	ATF1	PLAUR	-0.491268913907334	1	inhibition
156	ATF1	SLC20A1	-0.088489216887374	1	inhibition
157	ATF1	TGFB2	0.999511445167222	1	activation
158	ATF1	TH	0.695188082000926	1	activation
159	ATF1	TOP2A	-0.323501452419848	1	inhibition
160	ATF1	UGT8	0.973642639277571	1	activation
161	ATF2	APOC3	0.795059964456179	1	activation
162	ATF2	ATF3	-0.134030905163662	1	inhibition
163	ATF2	CCND1	0.79726795190132	1	activation
164	ATF2	CDKN1A	-0.234551850027295	1	inhibition
165	ATF2	CYP11B1	0.718952361390489	1	activation
166	ATF2	CYP11B2	-0.764923865013928	1	inhibition
167	ATF2	DUSP1	0.893182104883951	1	activation
168	ATF2	FN1	0.293284106043546	1	activation
169	ATF2	FOS	-0.832983414758577	1	inhibition
170	ATF2	IFNB1	0.65876382923085	1	activation
171	ATF2	IFNG	0.445350889269115	1	activation
172	ATF2	IMPDH2	-0.111767998298572	1	inhibition
173	ATF2	INS	-0.850280750170305	1	inhibition
174	ATF2	JUN	-0.945950139414683	1	inhibition
175	ATF2	MMP2	0.970265356895351	1	activation
176	ATF2	NOS3	-0.105036998134247	1	inhibition
177	ATF2	NR4A2	0.837450471972511	1	activation
178	ATF2	PCK1	0.803078118588277	1	activation
179	ATF2	PCK2	-0.347507184900329	1	inhibition
180	ATF2	PLAT	0.642891813662264	1	activation
181	ATF2	PTGS2	0.927730885596473	1	activation
182	ATF2	RB1	0.981423979725345	1	activation
183	ATF2	TGFB2	0.99923809678529	1	activation
184	ATF2	TNF	-0.206310136222959	1	inhibition
185	ATF4	ASNS	0.852039713330091	1	activation
186	ATF4	ATF3	0.949063452176357	1	activation
187	ATF4	CEBPB	-0.675711696306079	1	inhibition
188	ATF4	CHAC1	0.766531753653527	1	activation
189	ATF4	DDIT3	0.864539105181224	1	activation
190	ATF4	DDIT4	-0.947363871785402	1	inhibition
191	ATF4	DDR2	-0.229880066249439	1	inhibition
192	ATF4	DISC1	0.299622482744751	1	activation
